Route_ID,Weather_Condition,Event_Type,Hour,Day_OfWeek,Temperature,Precipitation,Event_Attendance,Delay_Minutes
47101,Snowy,None,8,4,0.1,0.0,0,22.25
47205,Sunny,Sports,6,3,38.7,0.0,33250,6.05
47202,Snowy,Festival,15,0,-4.7,0.0,91654,30.9
47186,Cloudy,Protest,10,5,22.6,0.0,8260,6.03
47186,Sunny,Protest,15,4,33.9,0.0,16736,17.48
47176,Snowy,Protest,22,3,-1.3,0.0,5344,20.71
47190,Rainy,None,12,2,27.4,38.7,0,22.96
47115,Snowy,Sports,17,1,1.8,0.0,59165,30.75
77681,Snowy,Sports,14,3,-2.8,0.0,22508,22.33
47203,Rainy,None,22,2,25.9,26.2,0,15.81
47187,Snowy,None,15,5,-2.8,0.0,0,10.01
47120,Snowy,None,7,0,-4.4,0.0,0,22.71
47168,Snowy,Protest,10,4,-1.2,0.0,6091,38.56
77649,Cloudy,None,19,6,36.6,0.0,0,15.86
77645,Cloudy,None,15,3,23.7,0.0,0,11.45
47153,Sunny,Concert,5,3,30.4,0.0,25538,8.11
47114,Sunny,None,5,0,27.5,0.0,0,0.71
47116,Cloudy,Concert,18,0,31.6,0.0,12603,10.1
47131,Rainy,Festival,10,0,30.0,39.7,62564,49.09
47129,Snowy,Sports,23,5,-3.9,0.0,53377,22.48
47117,Snowy,Protest,21,4,-4.5,0.0,17647,32.78
47172,Cloudy,Festival,6,0,18.9,0.0,96069,31.31
47212,Sunny,Concert,15,6,39.5,0.0,28086,4.19
47110,Cloudy,Festival,9,4,20.1,0.0,86401,38.72
47145,Snowy,Protest,9,2,-3.7,0.0,13189,39.86
47103,Cloudy,Protest,13,0,32.1,0.0,7123,11.72
47210,Snowy,Concert,20,6,-4.4,0.0,23769,13.78
67277,Snowy,Protest,11,0,-4.9,0.0,7578,31.56
47150,Sunny,Concert,13,3,24.9,0.0,16726,13.23
47187,Rainy,Sports,6,4,25.6,27.0,20684,15.69
47146,Cloudy,Festival,23,2,36.8,0.0,88695,28.24
77681,Cloudy,Protest,5,1,29.8,0.0,14631,23.72
47170,Snowy,Concert,6,4,-0.1,0.0,20938,22.29
47188,Snowy,None,21,1,-2.7,0.0,0,18.19
77641,Snowy,Sports,23,4,-0.2,0.0,45914,27.86
47117,Snowy,None,6,5,-0.1,0.0,0,2.7
47111,Snowy,Festival,17,0,-0.7,0.0,78384,38.78
47113,Snowy,Festival,13,5,-2.0,0.0,71842,30.03
77634,Snowy,Concert,17,6,-1.9,0.0,26093,28.44
77630,Cloudy,Festival,13,0,26.7,0.0,90766,25.6
47130,Cloudy,Sports,18,3,30.4,0.0,34730,23.55
47203,Cloudy,Concert,8,0,25.1,0.0,12611,21.14
77632,Snowy,Concert,13,5,-1.1,0.0,15504,4.52
47193,Sunny,Festival,8,2,27.4,0.0,69544,26.39
47100,Sunny,Festival,9,1,31.6,0.0,95368,43.52
47204,Rainy,None,12,2,28.2,11.9,0,11.75
47107,Rainy,Protest,7,2,28.1,12.9,7588,31.21
47220,Cloudy,Sports,17,1,31.6,0.0,57626,29.43
47165,Snowy,Protest,18,1,0.8,0.0,5036,25.89
47119,Rainy,None,17,4,35.2,45.9,0,47.49
47174,Sunny,Festival,18,2,28.5,0.0,62619,38.57
47204,Rainy,None,6,5,28.6,30.9,0,11.27
47168,Rainy,Sports,14,3,35.3,16.3,29251,34.39
47142,Cloudy,Protest,11,0,29.8,0.0,16566,15.79
47186,Cloudy,Concert,16,6,29.1,0.0,33422,10.26
47158,Rainy,None,16,4,33.4,46.0,0,35.85
47167,Cloudy,Protest,21,0,30.5,0.0,8031,19.1
47173,Cloudy,Concert,23,3,28.4,0.0,33604,11.88
47157,Rainy,None,20,0,25.6,27.4,0,15.86
47102,Sunny,Protest,19,6,31.4,0.0,9478,21.62
47205,Cloudy,None,10,1,28.1,0.0,0,11.72
47193,Snowy,Concert,19,0,-4.8,0.0,11898,23.68
47128,Sunny,Concert,17,5,42.6,0.0,29434,25.78
47111,Snowy,Festival,7,6,1.2,0.0,50567,17.29
47195,Cloudy,Protest,16,2,20.9,0.0,5084,11.26
47156,Rainy,Sports,7,1,11.3,17.4,38950,30.81
47112,Sunny,Sports,14,2,26.3,0.0,58627,17.02
47125,Snowy,Sports,5,0,1.6,0.0,20185,9.45
47129,Snowy,Protest,17,2,1.6,0.0,6840,33.88
47139,Rainy,Protest,8,1,34.1,8.6,17289,36.68
47126,Snowy,None,23,4,-1.8,0.0,0,29.93
47204,Rainy,Sports,19,2,19.2,38.3,48699,41.87
47103,Rainy,Sports,18,1,26.6,41.7,51968,57.51
47195,Rainy,Sports,15,2,26.0,43.6,30160,31.92
47155,Snowy,Concert,10,2,0.7,0.0,35534,16.84
47146,Cloudy,Sports,18,0,34.8,0.0,27805,24.51
77630,Cloudy,None,8,5,26.9,0.0,0,11.47
47196,Sunny,Protest,21,5,25.5,0.0,13866,8.19
47161,Sunny,Protest,16,6,26.6,0.0,9440,6.0
47105,Cloudy,Protest,20,0,27.9,0.0,8789,9.31
67277,Cloudy,None,7,3,27.3,0.0,0,22.33
47122,Snowy,Concert,20,1,-0.8,0.0,10363,10.63
47193,Snowy,Festival,12,3,0.8,0.0,51023,10.25
47152,Cloudy,Protest,8,6,30.5,0.0,9560,22.67
47170,Cloudy,Sports,14,3,22.5,0.0,35462,22.07
47198,Sunny,Concert,14,1,27.6,0.0,33778,12.21
77641,Rainy,Festival,12,4,32.8,44.1,75995,51.88
47160,Snowy,Protest,14,2,0.2,0.0,13759,15.94
47145,Cloudy,None,16,3,34.7,0.0,0,8.37
47190,Sunny,Concert,16,6,28.9,0.0,37070,3.44
47162,Cloudy,Concert,19,4,19.6,0.0,26247,26.02
47215,Rainy,None,18,1,26.6,39.8,0,40.58
47195,Sunny,None,10,3,33.8,0.0,0,11.67
47207,Snowy,Concert,10,4,-1.9,0.0,26321,30.95
47218,Snowy,Festival,19,6,0.7,0.0,87795,31.45
47144,Rainy,Protest,8,6,19.7,43.2,8128,44.4
47152,Cloudy,None,18,5,20.1,0.0,0,8.66
47176,Rainy,Concert,12,3,29.200000000000003,26.5,10829,17.81
47140,Sunny,Sports,18,6,26.7,0.0,38447,21.92
47149,Sunny,Protest,6,1,31.5,0.0,18841,11.32
47137,Cloudy,Protest,14,6,30.2,0.0,13607,25.9
47134,Cloudy,Sports,14,1,35.8,0.0,44753,19.76
47103,Rainy,None,22,3,29.200000000000003,11.2,0,6.43
47165,Snowy,None,8,2,-2.4,0.0,0,21.61
47161,Cloudy,Festival,23,3,27.6,0.0,67460,4.12
47219,Sunny,None,9,2,26.2,0.0,0,5.1
47127,Sunny,Concert,6,4,31.8,0.0,32299,15.55
47171,Sunny,Sports,20,1,37.5,0.0,31801,8.43
77641,Sunny,None,23,2,27.2,0.0,0,0.0
47163,Cloudy,Festival,10,1,21.2,0.0,66819,12.02
47175,Rainy,Concert,23,5,22.6,47.4,27915,23.48
47189,Rainy,Protest,22,4,21.9,45.9,14779,42.6
47169,Sunny,Festival,12,1,30.8,0.0,73522,24.76
77680,Snowy,Festival,19,6,1.3,0.0,51292,14.36
77645,Snowy,Festival,19,5,0.7,0.0,77527,25.44
47152,Cloudy,None,20,3,28.3,0.0,0,4.43
47210,Snowy,Concert,13,0,-4.6,0.0,15032,13.27
47107,Snowy,Sports,7,0,0.6,0.0,32794,22.96
47146,Snowy,Concert,7,6,-2.4,0.0,37640,30.45
77631,Cloudy,Protest,23,4,31.4,0.0,12964,26.76
47149,Cloudy,Festival,18,5,22.3,0.0,96452,28.68
47110,Snowy,Festival,8,6,1.8,0.0,91322,31.28
47185,Cloudy,Protest,8,5,21.9,0.0,18121,25.36
47198,Rainy,Sports,10,4,23.8,18.9,47116,25.2
47183,Sunny,Festival,12,0,24.8,0.0,99033,22.48
77643,Snowy,Festival,12,3,1.9,0.0,82251,21.32
47181,Snowy,None,9,3,-2.5,0.0,0,33.32
47205,Rainy,Concert,23,4,28.3,31.6,15334,21.07
47217,Cloudy,Festival,5,6,32.3,0.0,56956,3.67
47191,Rainy,Concert,13,0,24.5,37.8,33969,23.09
47140,Sunny,None,16,0,36.6,0.0,0,3.07
47213,Cloudy,Festival,18,4,30.9,0.0,96402,39.1
77635,Snowy,Festival,15,3,-3.9,0.0,98355,30.86
47120,Sunny,None,8,1,31.3,0.0,0,19.39
77681,Sunny,Festival,9,1,36.0,0.0,72445,29.38
47204,Sunny,Protest,17,1,23.2,0.0,17533,48.47
47123,Rainy,Protest,23,5,35.7,43.6,12966,33.01
47120,Cloudy,Sports,6,0,26.2,0.0,59911,11.41
47118,Snowy,Sports,6,4,-4.5,0.0,20809,25.48
47197,Cloudy,None,11,4,31.3,0.0,0,6.08
47188,Rainy,Protest,7,0,24.6,16.9,8797,40.82
47213,Sunny,Concert,22,0,40.0,0.0,17645,16.17
47134,Snowy,None,6,0,-1.9,0.0,0,8.74
47204,Rainy,Sports,11,2,10.8,9.5,56831,27.6
47108,Sunny,None,15,3,32.0,0.0,0,10.7
77633,Cloudy,Festival,21,3,30.3,0.0,64924,6.35
47131,Cloudy,Sports,23,2,32.8,0.0,48049,17.77
77680,Snowy,Concert,14,1,1.2,0.0,29624,15.66
47159,Cloudy,Protest,7,4,33.0,0.0,14503,35.85
47193,Cloudy,Sports,16,3,29.6,0.0,23629,10.18
47152,Sunny,Festival,9,6,32.5,0.0,64179,27.83
47205,Snowy,Festival,10,5,-4.0,0.0,57679,31.92
47109,Sunny,Concert,9,1,43.0,0.0,22314,24.86
47148,Sunny,None,14,4,12.8,0.0,0,16.18
67276,Cloudy,Festival,7,5,27.3,0.0,56814,17.36
47191,Rainy,None,5,4,25.0,15.7,0,10.62
47184,Snowy,Concert,21,0,-4.6,0.0,22445,6.69
47161,Snowy,Concert,22,6,0.7,0.0,16007,0.0
47182,Rainy,Protest,10,3,30.1,25.8,7002,37.51
47132,Sunny,Festival,23,3,28.1,0.0,81981,11.5
47153,Cloudy,Festival,9,5,27.5,0.0,97417,30.68
67278,Sunny,Protest,19,5,39.4,0.0,17693,13.3
47184,Cloudy,Sports,14,3,28.9,0.0,23614,3.06
77630,Cloudy,Protest,15,6,21.7,0.0,12660,22.37
47111,Sunny,Protest,15,6,34.7,0.0,10400,14.33
47182,Sunny,Sports,20,1,36.6,0.0,47730,12.15
47135,Snowy,Sports,11,5,-3.1,0.0,22318,25.39
47156,Sunny,Protest,5,2,30.8,0.0,11965,16.07
47108,Rainy,None,5,6,27.0,28.3,0,4.91
47161,Cloudy,Festival,16,1,19.8,0.0,70500,16.21
47113,Snowy,None,16,6,-0.7,0.0,0,13.94
47110,Sunny,Protest,18,0,36.6,0.0,7694,21.6
47107,Cloudy,Sports,15,2,38.1,0.0,49571,10.09
47110,Cloudy,None,22,5,31.1,0.0,0,0.0
47110,Sunny,Concert,10,1,31.1,0.0,25557,16.8
47141,Snowy,Sports,17,4,-3.7,0.0,36514,30.55
47213,Sunny,Concert,10,5,32.1,0.0,38917,10.78
47130,Sunny,Sports,9,6,48.9,0.0,52388,28.86
47156,Sunny,Protest,5,1,30.0,0.0,13384,7.4
47193,Sunny,None,21,3,22.6,0.0,0,0.0
47123,Sunny,Festival,8,4,32.6,0.0,55153,38.17
77630,Cloudy,Festival,5,1,35.6,0.0,55702,17.29
77640,Snowy,Festival,7,5,-1.1,0.0,94617,40.27
47218,Sunny,Festival,15,4,29.4,0.0,83932,35.38
47213,Rainy,Concert,8,1,26.1,13.7,38553,34.13
47114,Sunny,Sports,13,6,20.9,0.0,54706,9.96
47131,Rainy,Concert,13,4,31.200000000000003,6.0,29679,18.6
77647,Rainy,Festival,8,3,23.2,13.4,53293,36.32
47208,Snowy,Festival,12,0,-3.2,0.0,63982,33.09
47153,Rainy,None,5,1,24.3,5.2,0,0.66
47195,Cloudy,Sports,21,1,24.4,0.0,53678,12.63
77631,Cloudy,Protest,5,6,42.3,0.0,11614,16.23
47154,Snowy,Protest,5,4,0.2,0.0,7539,22.19
77649,Snowy,None,5,0,0.7,0.0,0,6.87
47206,Snowy,Festival,22,6,-4.9,0.0,64452,8.17
47163,Rainy,None,6,0,22.0,6.9,0,8.17
47165,Snowy,Concert,21,6,-4.3,0.0,39322,7.75
47124,Rainy,Protest,6,1,23.8,39.0,8017,21.57
47146,Cloudy,Protest,16,5,29.6,0.0,7977,22.65
77604,Cloudy,None,5,2,34.0,0.0,0,10.95
47194,Sunny,Festival,18,4,36.4,0.0,88226,47.78
47121,Snowy,Protest,9,1,-3.7,0.0,8350,38.56
47187,Cloudy,Sports,23,0,29.1,0.0,20041,9.17
47218,Cloudy,Protest,14,0,37.3,0.0,18994,16.4
47112,Snowy,Sports,20,4,0.3,0.0,55259,16.75
47200,Cloudy,None,22,3,34.2,0.0,0,3.99
47179,Snowy,Protest,19,3,0.5,0.0,15016,37.56
47136,Sunny,None,7,1,28.8,0.0,0,13.67
77631,Rainy,Protest,18,1,22.5,7.5,6012,43.44
47150,Rainy,None,19,0,28.2,49.6,0,35.55
47176,Cloudy,Protest,7,0,34.3,0.0,11263,31.1
47148,Cloudy,Protest,8,2,29.1,0.0,12255,31.65
47184,Snowy,None,7,1,-5.0,0.0,0,22.54
47219,Cloudy,Concert,21,4,19.9,0.0,23501,3.08
47213,Cloudy,Sports,18,2,39.0,0.0,56501,39.51
47121,Rainy,Sports,14,4,27.3,47.3,44564,50.88
47143,Snowy,None,11,0,-2.3,0.0,0,18.78
47122,Rainy,None,22,3,27.3,39.0,0,18.88
47115,Rainy,None,23,3,25.9,17.0,0,14.22
47128,Rainy,Concert,19,4,27.8,7.2,18725,30.91
47169,Rainy,Festival,7,1,32.2,31.6,84251,54.59
47141,Rainy,Protest,7,6,22.1,32.3,18343,33.05
47171,Cloudy,None,12,0,30.7,0.0,0,4.14
47138,Cloudy,Festival,22,5,30.4,0.0,85568,12.03
47191,Sunny,Protest,20,6,44.9,0.0,15233,6.4
77682,Cloudy,Protest,21,6,20.1,0.0,6600,7.98
47169,Rainy,Festival,20,2,25.1,9.2,55998,22.38
47131,Rainy,None,5,1,29.9,24.4,0,23.62
47134,Cloudy,Festival,21,6,22.5,0.0,73948,7.01
47137,Rainy,Protest,8,0,29.1,20.0,16189,42.09
47126,Cloudy,Protest,14,5,41.0,0.0,19102,28.6
47168,Sunny,Festival,19,5,31.7,0.0,68952,24.34
47167,Cloudy,Sports,11,5,27.2,0.0,36584,4.35
47120,Rainy,None,23,0,30.299999999999997,10.8,0,6.68
67278,Sunny,Protest,11,6,25.4,0.0,11872,10.19
47147,Snowy,Sports,16,1,-3.0,0.0,38625,24.48
77643,Rainy,Protest,23,0,29.799999999999997,15.7,19443,23.65
47121,Sunny,Sports,16,1,40.1,0.0,42972,19.77
77604,Cloudy,Sports,10,3,28.1,0.0,51258,10.67
47162,Sunny,Sports,12,3,33.2,0.0,36210,0.04
47148,Snowy,Protest,18,2,-1.3,0.0,10185,36.01
47149,Sunny,Festival,15,5,25.2,0.0,56299,6.62
47157,Cloudy,Concert,15,6,34.0,0.0,11772,3.51
47157,Sunny,Sports,10,1,32.5,0.0,33427,13.22
47153,Rainy,None,21,2,27.5,9.8,0,11.11
47127,Sunny,Protest,17,5,32.6,0.0,7671,14.24
47114,Snowy,Festival,9,2,1.5,0.0,55702,27.99
77632,Cloudy,Sports,15,2,27.1,0.0,53878,9.51
47119,Snowy,None,20,4,1.8,0.0,0,4.41
47198,Snowy,None,19,5,1.5,0.0,0,8.27
47125,Sunny,None,12,2,27.8,0.0,0,14.48
47110,Sunny,Sports,15,3,36.6,0.0,20126,9.87
47152,Rainy,Festival,22,4,30.4,34.3,70119,35.99
47156,Sunny,Protest,7,2,33.2,0.0,6414,32.11
47170,Cloudy,Festival,10,3,33.1,0.0,92970,27.75
47137,Rainy,Protest,20,2,33.8,32.1,18761,17.98
47200,Cloudy,Concert,22,2,40.3,0.0,25239,1.52
77640,Cloudy,Protest,12,6,26.9,0.0,10823,11.96
47212,Cloudy,Festival,23,5,29.3,0.0,60069,12.05
47207,Cloudy,Sports,6,0,24.7,0.0,31447,7.59
47127,Sunny,Concert,8,3,29.1,0.0,28098,22.1
47153,Sunny,Protest,14,3,31.7,0.0,8606,17.19
47193,Snowy,Sports,18,3,-0.9,0.0,54123,33.27
47138,Rainy,Concert,11,3,28.4,37.3,13326,31.03
47183,Sunny,Concert,10,4,29.0,0.0,36012,12.86
47115,Rainy,Concert,7,1,30.1,12.1,14508,23.79
47166,Cloudy,None,11,3,34.2,0.0,0,0.47
47200,Rainy,Protest,23,0,18.1,21.6,16108,21.36
47149,Snowy,Concert,11,1,-4.5,0.0,28624,20.33
47101,Rainy,Festival,14,3,23.8,9.2,66961,31.7
77632,Snowy,Protest,9,6,-1.8,0.0,19653,34.68
47213,Snowy,None,11,1,-3.8,0.0,0,20.97
47161,Sunny,Festival,9,5,31.9,0.0,65344,25.62
47154,Snowy,Festival,21,4,0.7,0.0,67361,25.47
47107,Snowy,Festival,10,2,-3.8,0.0,73903,23.22
47116,Sunny,Sports,15,4,32.9,0.0,26819,11.11
47195,Sunny,None,11,5,35.3,0.0,0,11.05
47118,Rainy,Festival,12,2,23.1,42.5,92382,46.39
47123,Rainy,Sports,20,0,18.2,39.1,37320,29.28
47136,Sunny,Concert,12,3,27.6,0.0,21258,6.13
47134,Rainy,None,5,1,21.5,13.9,0,10.61
47167,Sunny,Protest,7,0,37.0,0.0,5127,26.14
47199,Sunny,Festival,7,5,27.7,0.0,79664,33.88
47123,Cloudy,Sports,10,1,26.2,0.0,43264,2.84
47108,Rainy,Concert,19,5,29.299999999999997,34.6,38859,34.55
77647,Sunny,Protest,12,5,36.9,0.0,19523,12.0
47126,Snowy,Protest,7,5,-2.0,0.0,15612,45.13
47204,Rainy,Festival,15,1,21.0,30.6,99821,42.43
47174,Snowy,Protest,13,3,-2.6,0.0,13936,35.47
47199,Cloudy,None,9,1,26.7,0.0,0,12.03
47185,Rainy,Sports,19,4,29.4,37.6,29329,41.78
47195,Snowy,Festival,19,0,-2.1,0.0,62602,29.76
47201,Snowy,None,13,3,-2.7,0.0,0,8.26
47134,Rainy,Festival,22,5,25.4,42.0,86415,33.12
47111,Snowy,Protest,8,6,-4.5,0.0,12851,25.95
67276,Rainy,Protest,15,5,36.9,5.8,15902,19.87
47127,Sunny,None,16,4,34.1,0.0,0,5.08
47174,Cloudy,Sports,8,0,32.9,0.0,32481,17.88
47169,Snowy,None,18,6,-3.4,0.0,0,20.14
47149,Rainy,Sports,16,6,26.4,39.0,53745,27.47
77643,Rainy,Concert,20,4,22.1,12.1,29896,20.74
47200,Rainy,None,9,1,29.700000000000003,18.8,0,30.45
47161,Rainy,None,5,4,18.1,37.5,0,29.07
77640,Cloudy,Protest,16,0,42.5,0.0,12307,20.2
47207,Rainy,Sports,7,3,36.5,33.6,29585,36.4
47184,Cloudy,Concert,10,3,23.1,0.0,16896,6.85
47125,Cloudy,Sports,16,1,35.2,0.0,58066,17.42
47143,Rainy,Protest,16,4,24.0,16.1,14620,38.94
47140,Snowy,Sports,11,3,-4.3,0.0,31039,24.13
67277,Snowy,Concert,12,6,-0.4,0.0,31383,23.67
47174,Snowy,None,19,5,-4.5,0.0,0,21.16
47141,Rainy,Festival,9,6,22.4,44.4,60379,50.72
47133,Cloudy,Sports,5,3,26.8,0.0,51507,20.95
47134,Rainy,None,8,6,25.8,8.0,0,15.01
47103,Sunny,Concert,14,6,29.5,0.0,37850,2.49
47133,Snowy,Protest,21,2,-1.9,0.0,8183,21.36
47177,Cloudy,None,22,3,28.4,0.0,0,1.06
77643,Snowy,Protest,15,6,-0.7,0.0,7835,19.34
47220,Cloudy,Protest,19,3,25.6,0.0,15640,20.91
47201,Snowy,Concert,16,0,-0.4,0.0,38927,29.7
47100,Cloudy,Concert,23,3,36.3,0.0,35479,10.65
77633,Cloudy,Protest,16,4,33.2,0.0,16136,31.72
47205,Rainy,Festival,11,6,28.7,45.9,91992,44.58
47166,Cloudy,Protest,22,5,28.4,0.0,15980,1.39
47108,Rainy,Festival,17,2,23.6,46.7,99793,63.26
47186,Snowy,None,21,2,0.0,0.0,0,9.63
47220,Sunny,Sports,5,1,32.4,0.0,28428,11.58
77645,Snowy,Concert,8,4,-1.6,0.0,13234,31.09
47178,Rainy,None,22,5,20.4,48.1,0,20.34
47140,Sunny,Festival,16,4,34.6,0.0,67948,23.63
47123,Sunny,None,21,6,36.7,0.0,0,0.0
47123,Snowy,None,21,6,-4.5,0.0,0,15.74
47150,Rainy,Concert,5,3,26.5,38.8,29778,31.17
47171,Rainy,Protest,17,3,25.0,28.9,17964,46.59
47181,Rainy,Protest,7,6,31.6,37.4,5139,40.77
47199,Rainy,Protest,21,4,15.2,43.2,10994,38.89
47130,Cloudy,Sports,11,6,36.2,0.0,42841,11.21
47114,Sunny,Festival,23,6,34.2,0.0,77685,1.93
47141,Rainy,Festival,21,0,23.4,17.4,93737,29.5
47168,Rainy,Protest,10,3,29.1,19.4,17580,39.29
47127,Snowy,Concert,8,2,1.4,0.0,30596,23.15
47211,Sunny,None,11,4,32.1,0.0,0,10.07
47170,Snowy,None,10,4,1.7,0.0,0,17.16
47181,Snowy,Protest,19,4,1.4,0.0,11330,29.18
77682,Rainy,Sports,21,2,18.9,16.4,39639,19.28
47118,Sunny,Concert,6,1,30.7,0.0,26121,8.01
77638,Rainy,None,9,4,36.3,31.7,0,25.14
47206,Sunny,None,12,1,28.5,0.0,0,8.95
47145,Cloudy,None,5,3,37.3,0.0,0,0.0
47159,Cloudy,None,10,3,39.7,0.0,0,10.68
47160,Sunny,Protest,8,3,31.5,0.0,7611,25.53
47208,Rainy,Protest,20,1,24.8,43.1,16812,40.15
47203,Sunny,None,13,3,26.7,0.0,0,6.73
77682,Sunny,None,20,0,30.1,0.0,0,0.0
47140,Rainy,None,7,6,39.9,20.2,0,22.2
47118,Snowy,Festival,6,0,0.3,0.0,51906,16.07
47180,Rainy,Festival,10,1,19.9,41.2,82234,50.81
47141,Sunny,Protest,9,2,19.5,0.0,6799,22.52
47198,Snowy,Concert,9,5,-1.5,0.0,20335,26.98
47128,Cloudy,None,21,0,31.1,0.0,0,0.0
47133,Sunny,Sports,5,5,31.9,0.0,45092,4.13
47172,Snowy,Concert,23,6,0.9,0.0,17646,2.16
47161,Sunny,Concert,6,4,35.5,0.0,17383,16.4
47181,Rainy,Sports,19,3,23.0,48.4,54606,53.59
47166,Rainy,Protest,16,1,25.6,24.5,19530,37.11
47208,Sunny,Concert,8,3,37.1,0.0,19539,19.96
47211,Cloudy,Festival,7,3,28.3,0.0,69348,38.67
47198,Sunny,Concert,14,3,35.2,0.0,23642,6.31
47200,Cloudy,None,12,2,23.4,0.0,0,3.56
47139,Sunny,Festival,16,3,39.6,0.0,65808,23.89
47148,Cloudy,Sports,14,5,24.4,0.0,33713,0.9
47131,Rainy,None,13,5,33.4,24.6,0,11.62
47205,Sunny,None,6,4,34.5,0.0,0,1.92
47162,Sunny,Festival,20,5,40.1,0.0,64669,9.08
47162,Sunny,Festival,5,4,37.7,0.0,67278,19.38
67278,Rainy,Sports,20,6,28.3,47.5,59639,20.83
47139,Cloudy,Protest,19,5,19.0,0.0,11172,21.13
47113,Snowy,None,20,3,-3.3,0.0,0,4.37
47106,Cloudy,Concert,11,6,24.6,0.0,26867,8.18
47177,Snowy,Festival,9,5,-1.5,0.0,85671,36.45
47158,Snowy,Protest,23,5,-1.1,0.0,9886,11.11
47186,Sunny,None,9,6,30.2,0.0,0,18.24
47101,Snowy,Sports,9,0,1.9,0.0,24700,25.57
47201,Sunny,None,22,0,43.5,0.0,0,0.0
47157,Rainy,Protest,10,4,31.0,12.9,8785,36.53
77632,Snowy,None,21,1,-0.1,0.0,0,14.3
67278,Snowy,Protest,14,4,-3.6,0.0,7227,28.01
47162,Sunny,Protest,8,5,33.9,0.0,15230,27.04
47208,Sunny,Sports,5,4,37.6,0.0,47294,22.31
47182,Sunny,Protest,15,2,31.7,0.0,9493,27.87
47146,Snowy,Concert,6,6,-0.8,0.0,18860,13.28
47204,Sunny,None,22,1,33.0,0.0,0,7.23
47196,Snowy,None,8,2,-3.9,0.0,0,16.98
47150,Sunny,Concert,9,0,26.4,0.0,19233,19.36
47139,Cloudy,Concert,5,5,21.6,0.0,21082,3.37
47187,Snowy,None,19,2,1.7,0.0,0,16.64
47129,Rainy,Concert,8,6,21.4,8.7,14327,24.12
47114,Rainy,Sports,12,6,37.2,33.6,29809,23.5
77681,Cloudy,None,5,3,32.6,0.0,0,1.01
47170,Rainy,Sports,18,6,29.700000000000003,8.9,58005,30.45
47177,Cloudy,Sports,17,2,29.8,0.0,58342,31.2
47100,Cloudy,Festival,22,4,41.7,0.0,92819,21.56
47129,Snowy,Concert,23,4,-2.0,0.0,12783,11.65
47153,Cloudy,None,16,4,38.0,0.0,0,7.06
47111,Snowy,Sports,17,3,-4.8,0.0,35872,35.37
47102,Sunny,Sports,10,3,40.7,0.0,40754,21.47
47148,Rainy,Sports,13,3,28.0,45.4,32187,36.18
47163,Rainy,None,11,0,34.1,7.0,0,4.13
47113,Rainy,Concert,22,5,26.4,9.5,16020,0.69
77680,Cloudy,Protest,12,2,24.2,0.0,15403,16.44
47136,Sunny,Sports,5,0,37.5,0.0,50081,12.85
47190,Snowy,Protest,14,4,-1.0,0.0,9357,32.6
77631,Cloudy,Concert,18,4,32.6,0.0,31947,22.39
47144,Cloudy,Concert,14,3,28.5,0.0,19862,9.93
77634,Sunny,Festival,11,2,33.4,0.0,69635,20.53
47203,Cloudy,Sports,12,3,29.3,0.0,33063,9.73
77630,Rainy,Sports,23,4,42.8,7.8,25934,28.62
47100,Cloudy,Protest,21,2,32.1,0.0,11208,11.08
47126,Rainy,Festival,23,1,24.7,12.3,85725,27.64
47123,Rainy,None,20,5,28.5,32.0,0,1.6
47117,Cloudy,Concert,11,6,22.2,0.0,26254,2.07
47164,Cloudy,Protest,11,5,31.0,0.0,10323,10.87
47147,Rainy,Protest,23,4,34.4,26.2,7603,22.21
47177,Sunny,Sports,22,2,28.2,0.0,35782,14.76
47136,Rainy,Protest,21,0,27.7,29.0,15250,31.97
47217,Snowy,Festival,10,3,-1.2,0.0,79739,27.48
47179,Cloudy,Concert,10,2,29.5,0.0,13653,6.37
47108,Snowy,Protest,18,1,1.4,0.0,5442,29.54
47205,Snowy,Festival,6,2,-2.7,0.0,72845,27.27
47202,Cloudy,Concert,17,5,33.1,0.0,36500,15.42
47129,Sunny,None,9,1,28.7,0.0,0,21.35
47172,Rainy,Festival,11,2,24.5,21.5,71429,31.51
47142,Sunny,None,20,6,32.8,0.0,0,2.31
47129,Rainy,Concert,17,2,31.9,41.1,37088,36.49
67276,Sunny,Concert,16,0,26.1,0.0,21106,12.12
47205,Snowy,Protest,11,0,-1.0,0.0,5638,23.85
47141,Snowy,Concert,11,4,0.4,0.0,10719,13.08
67278,Rainy,Protest,6,6,27.3,30.2,15978,27.19
47187,Cloudy,None,15,3,28.1,0.0,0,12.84
47140,Sunny,Concert,13,0,28.1,0.0,30094,14.3
47183,Cloudy,Festival,21,5,37.2,0.0,99752,8.06
47149,Rainy,Concert,6,1,25.3,39.3,37805,32.92
47104,Rainy,Sports,17,1,32.8,13.8,35424,28.13
77630,Sunny,Protest,23,4,28.3,0.0,7350,26.25
47187,Sunny,Festival,19,4,37.9,0.0,58861,25.95
47105,Snowy,None,22,4,-2.5,0.0,0,16.13
47167,Cloudy,Sports,15,2,33.1,0.0,45293,12.56
47180,Rainy,None,20,5,30.4,34.2,0,8.55
47108,Rainy,Festival,16,1,16.4,40.7,94021,47.03
67277,Sunny,Sports,18,4,32.3,0.0,30905,29.8
47214,Rainy,None,8,2,21.2,49.9,0,30.87
47117,Cloudy,Festival,20,5,27.4,0.0,55733,10.63
